id,date_value,hour_value,mmYYYY_value
18279,31-Jan-2014,14,01/2014
18280,31-Jan-2014,15,01/2014
18281,31-Jan-2014,16,01/2014
18282,31-Jan-2014,17,01/2014
18283,31-Jan-2014,18,01/2014
18284,31-Jan-2014,19,01/2014
18285,31-Jan-2014,20,01/2014
18286,31-Jan-2014,21,01/2014
18287,31-Jan-2014,22,01/2014
18288,31-Jan-2014,23,01/2014
18289,1-Feb-2014,0,02/2014
18290,1-Feb-2014,1,02/2014
18291,1-Feb-2014,2,02/2014
18292,1-Feb-2014,3,02/2014
18293,1-Feb-2014,4,02/2014
18294,1-Feb-2014,5,02/2014
18295,1-Feb-2014,6,02/2014
18296,1-Feb-2014,7,02/2014
18297,1-Feb-2014,8,02/2014
18298,1-Feb-2014,9,02/2014
18299,1-Feb-2014,10,02/2014
18300,1-Feb-2014,11,02/2014
18301,1-Feb-2014,12,02/2014
18302,1-Feb-2014,13,02/2014
18303,1-Feb-2014,14,02/2014
18304,1-Feb-2014,15,02/2014
18305,1-Feb-2014,16,02/2014
18306,1-Feb-2014,17,02/2014
18307,1-Feb-2014,18,02/2014
18308,1-Feb-2014,19,02/2014
18309,1-Feb-2014,20,02/2014
18310,1-Feb-2014,21,02/2014
18311,1-Feb-2014,22,02/2014
18312,1-Feb-2014,23,02/2014
18313,2-Feb-2014,0,02/2014
18314,2-Feb-2014,1,02/2014
18315,2-Feb-2014,2,02/2014
18316,2-Feb-2014,3,02/2014
18317,2-Feb-2014,4,02/2014
18318,2-Feb-2014,5,02/2014
18319,2-Feb-2014,6,02/2014
18320,2-Feb-2014,7,02/2014
18321,2-Feb-2014,8,02/2014
18322,2-Feb-2014,9,02/2014
18323,2-Feb-2014,10,02/2014
18324,2-Feb-2014,11,02/2014
18325,2-Feb-2014,12,02/2014
18326,2-Feb-2014,13,02/2014
18327,2-Feb-2014,14,02/2014
18328,2-Feb-2014,15,02/2014
18329,2-Feb-2014,16,02/2014
18330,2-Feb-2014,17,02/2014
18331,2-Feb-2014,18,02/2014
18332,2-Feb-2014,19,02/2014
18333,2-Feb-2014,20,02/2014
18334,2-Feb-2014,21,02/2014
18335,2-Feb-2014,22,02/2014
18336,2-Feb-2014,23,02/2014
18337,3-Feb-2014,0,02/2014
18338,3-Feb-2014,1,02/2014
18339,3-Feb-2014,2,02/2014
18340,3-Feb-2014,3,02/2014
18341,3-Feb-2014,4,02/2014
18342,3-Feb-2014,5,02/2014
18343,3-Feb-2014,6,02/2014
18344,3-Feb-2014,7,02/2014
18345,3-Feb-2014,8,02/2014
18346,3-Feb-2014,9,02/2014
18347,3-Feb-2014,10,02/2014
18348,3-Feb-2014,11,02/2014
18349,3-Feb-2014,12,02/2014
18350,3-Feb-2014,13,02/2014
18351,3-Feb-2014,14,02/2014
18352,3-Feb-2014,15,02/2014
18353,3-Feb-2014,16,02/2014
18354,3-Feb-2014,17,02/2014
18355,3-Feb-2014,18,02/2014
18356,3-Feb-2014,19,02/2014
18357,3-Feb-2014,20,02/2014
18358,3-Feb-2014,21,02/2014
18359,3-Feb-2014,22,02/2014
18360,3-Feb-2014,23,02/2014
18361,4-Feb-2014,0,02/2014
18362,4-Feb-2014,1,02/2014
18363,4-Feb-2014,2,02/2014
18364,4-Feb-2014,3,02/2014
18365,4-Feb-2014,4,02/2014
18366,4-Feb-2014,5,02/2014
18367,4-Feb-2014,6,02/2014
18368,4-Feb-2014,7,02/2014
18369,4-Feb-2014,8,02/2014
18370,4-Feb-2014,9,02/2014
18371,4-Feb-2014,10,02/2014
18372,4-Feb-2014,11,02/2014
18373,4-Feb-2014,12,02/2014
18374,4-Feb-2014,13,02/2014
18375,4-Feb-2014,14,02/2014
18376,4-Feb-2014,15,02/2014
18377,4-Feb-2014,16,02/2014
18378,4-Feb-2014,17,02/2014
18379,4-Feb-2014,18,02/2014
18380,4-Feb-2014,19,02/2014
18381,4-Feb-2014,20,02/2014
18382,4-Feb-2014,21,02/2014
18383,4-Feb-2014,22,02/2014
18384,4-Feb-2014,23,02/2014
18385,5-Feb-2014,0,02/2014
18386,5-Feb-2014,1,02/2014
18387,5-Feb-2014,2,02/2014
18388,5-Feb-2014,3,02/2014
18389,5-Feb-2014,4,02/2014
18390,5-Feb-2014,5,02/2014
18391,5-Feb-2014,6,02/2014
18392,5-Feb-2014,7,02/2014
18393,5-Feb-2014,8,02/2014
18394,5-Feb-2014,9,02/2014
18395,5-Feb-2014,10,02/2014
18396,5-Feb-2014,11,02/2014
18397,5-Feb-2014,12,02/2014
18398,5-Feb-2014,13,02/2014
18399,5-Feb-2014,14,02/2014
18400,5-Feb-2014,15,02/2014
18401,5-Feb-2014,16,02/2014
18402,5-Feb-2014,17,02/2014
18403,5-Feb-2014,18,02/2014
18404,5-Feb-2014,19,02/2014
18405,5-Feb-2014,20,02/2014
18406,5-Feb-2014,21,02/2014
18407,5-Feb-2014,22,02/2014
18408,5-Feb-2014,23,02/2014
18409,6-Feb-2014,0,02/2014
18410,6-Feb-2014,1,02/2014
18411,6-Feb-2014,2,02/2014
18412,6-Feb-2014,3,02/2014
18413,6-Feb-2014,4,02/2014
18414,6-Feb-2014,5,02/2014
18415,6-Feb-2014,6,02/2014
18416,6-Feb-2014,7,02/2014
18417,6-Feb-2014,8,02/2014
18418,6-Feb-2014,9,02/2014
18419,6-Feb-2014,10,02/2014
18420,6-Feb-2014,11,02/2014
18421,6-Feb-2014,12,02/2014
18422,6-Feb-2014,13,02/2014
18423,6-Feb-2014,14,02/2014
18424,6-Feb-2014,15,02/2014
18425,6-Feb-2014,16,02/2014
18426,6-Feb-2014,17,02/2014
18427,6-Feb-2014,18,02/2014
18428,6-Feb-2014,19,02/2014
18429,6-Feb-2014,20,02/2014
18430,6-Feb-2014,21,02/2014
18431,6-Feb-2014,22,02/2014
18432,6-Feb-2014,23,02/2014
18433,7-Feb-2014,0,02/2014
18434,7-Feb-2014,1,02/2014
18435,7-Feb-2014,2,02/2014
18436,7-Feb-2014,3,02/2014
18437,7-Feb-2014,4,02/2014
18438,7-Feb-2014,5,02/2014
18439,7-Feb-2014,6,02/2014
18440,7-Feb-2014,7,02/2014
18441,7-Feb-2014,8,02/2014
18442,7-Feb-2014,9,02/2014
18443,7-Feb-2014,10,02/2014
18444,7-Feb-2014,11,02/2014
18445,7-Feb-2014,12,02/2014
18446,7-Feb-2014,13,02/2014
18447,7-Feb-2014,14,02/2014
18448,7-Feb-2014,15,02/2014
18449,7-Feb-2014,16,02/2014
18450,7-Feb-2014,17,02/2014
18451,7-Feb-2014,18,02/2014
18452,7-Feb-2014,19,02/2014
18453,7-Feb-2014,20,02/2014
18454,7-Feb-2014,21,02/2014
18455,7-Feb-2014,22,02/2014
18456,7-Feb-2014,23,02/2014
18457,8-Feb-2014,0,02/2014
18458,8-Feb-2014,1,02/2014
18459,8-Feb-2014,2,02/2014
18460,8-Feb-2014,3,02/2014
18461,8-Feb-2014,4,02/2014
18462,8-Feb-2014,5,02/2014
18463,8-Feb-2014,6,02/2014
18464,8-Feb-2014,7,02/2014
18465,8-Feb-2014,8,02/2014
18466,8-Feb-2014,9,02/2014
18467,8-Feb-2014,10,02/2014
18468,8-Feb-2014,11,02/2014
18469,8-Feb-2014,12,02/2014
18470,8-Feb-2014,13,02/2014
18471,8-Feb-2014,14,02/2014
18472,8-Feb-2014,15,02/2014
18473,8-Feb-2014,16,02/2014
18474,8-Feb-2014,17,02/2014
18475,8-Feb-2014,18,02/2014
18476,8-Feb-2014,19,02/2014
18477,8-Feb-2014,20,02/2014
18478,8-Feb-2014,21,02/2014
18479,8-Feb-2014,22,02/2014
18480,8-Feb-2014,23,02/2014
18481,9-Feb-2014,0,02/2014
18482,9-Feb-2014,1,02/2014
18483,9-Feb-2014,2,02/2014
18484,9-Feb-2014,3,02/2014
18485,9-Feb-2014,4,02/2014
18486,9-Feb-2014,5,02/2014
18487,9-Feb-2014,6,02/2014
18488,9-Feb-2014,7,02/2014
18489,9-Feb-2014,8,02/2014
18490,9-Feb-2014,9,02/2014
18491,9-Feb-2014,10,02/2014
18492,9-Feb-2014,11,02/2014
18493,9-Feb-2014,12,02/2014
18494,9-Feb-2014,13,02/2014
18495,9-Feb-2014,14,02/2014
18496,9-Feb-2014,15,02/2014
18497,9-Feb-2014,16,02/2014
18498,9-Feb-2014,17,02/2014
18499,9-Feb-2014,18,02/2014
18500,9-Feb-2014,19,02/2014
18501,9-Feb-2014,20,02/2014
18502,9-Feb-2014,21,02/2014
18503,9-Feb-2014,22,02/2014
18504,9-Feb-2014,23,02/2014
18505,10-Feb-2014,0,02/2014
18506,10-Feb-2014,1,02/2014
18507,10-Feb-2014,2,02/2014
18508,10-Feb-2014,3,02/2014
18509,10-Feb-2014,4,02/2014
18510,10-Feb-2014,5,02/2014
18511,10-Feb-2014,6,02/2014
18512,10-Feb-2014,7,02/2014
18513,10-Feb-2014,8,02/2014
18514,10-Feb-2014,9,02/2014
18515,10-Feb-2014,10,02/2014
18516,10-Feb-2014,11,02/2014
18517,10-Feb-2014,12,02/2014
18518,10-Feb-2014,13,02/2014
18519,10-Feb-2014,14,02/2014
18520,10-Feb-2014,15,02/2014
18521,10-Feb-2014,16,02/2014
18522,10-Feb-2014,17,02/2014
18523,10-Feb-2014,18,02/2014
18524,10-Feb-2014,19,02/2014
18525,10-Feb-2014,20,02/2014
18526,10-Feb-2014,21,02/2014
18527,10-Feb-2014,22,02/2014
18528,10-Feb-2014,23,02/2014
18529,11-Feb-2014,0,02/2014
18530,11-Feb-2014,1,02/2014
18531,11-Feb-2014,2,02/2014
18532,11-Feb-2014,3,02/2014
18533,11-Feb-2014,4,02/2014
18534,11-Feb-2014,5,02/2014
18535,11-Feb-2014,6,02/2014
18536,11-Feb-2014,7,02/2014
18537,11-Feb-2014,8,02/2014
18538,11-Feb-2014,9,02/2014
18539,11-Feb-2014,10,02/2014
18540,11-Feb-2014,11,02/2014
18541,11-Feb-2014,12,02/2014
18542,11-Feb-2014,13,02/2014
18543,11-Feb-2014,14,02/2014
18544,11-Feb-2014,15,02/2014
18545,11-Feb-2014,16,02/2014
18546,11-Feb-2014,17,02/2014
18547,11-Feb-2014,18,02/2014
18548,11-Feb-2014,19,02/2014
18549,11-Feb-2014,20,02/2014
18550,11-Feb-2014,21,02/2014
18551,11-Feb-2014,22,02/2014
18552,11-Feb-2014,23,02/2014
18553,12-Feb-2014,0,02/2014
18554,12-Feb-2014,1,02/2014
18555,12-Feb-2014,2,02/2014
18556,12-Feb-2014,3,02/2014
18557,12-Feb-2014,4,02/2014
18558,12-Feb-2014,5,02/2014
18559,12-Feb-2014,6,02/2014
18560,12-Feb-2014,7,02/2014
18561,12-Feb-2014,8,02/2014
18562,12-Feb-2014,9,02/2014
18563,12-Feb-2014,10,02/2014
18564,12-Feb-2014,11,02/2014
18565,12-Feb-2014,12,02/2014
18566,12-Feb-2014,13,02/2014
18567,12-Feb-2014,14,02/2014
18568,12-Feb-2014,15,02/2014
18569,12-Feb-2014,16,02/2014
18570,12-Feb-2014,17,02/2014
18571,12-Feb-2014,18,02/2014
18572,12-Feb-2014,19,02/2014
18573,12-Feb-2014,20,02/2014
18574,12-Feb-2014,21,02/2014
18575,12-Feb-2014,22,02/2014
18576,12-Feb-2014,23,02/2014
18577,13-Feb-2014,0,02/2014
18578,13-Feb-2014,1,02/2014
18579,13-Feb-2014,2,02/2014
18580,13-Feb-2014,3,02/2014
18581,13-Feb-2014,4,02/2014
18582,13-Feb-2014,5,02/2014
18583,13-Feb-2014,6,02/2014
18584,13-Feb-2014,7,02/2014
18585,13-Feb-2014,8,02/2014
18586,13-Feb-2014,9,02/2014
18587,13-Feb-2014,10,02/2014
18588,13-Feb-2014,11,02/2014
18589,13-Feb-2014,12,02/2014
18590,13-Feb-2014,13,02/2014
18591,13-Feb-2014,14,02/2014
18592,13-Feb-2014,15,02/2014
18593,13-Feb-2014,16,02/2014
18594,13-Feb-2014,17,02/2014
18595,13-Feb-2014,18,02/2014
18596,13-Feb-2014,19,02/2014
18597,13-Feb-2014,20,02/2014
18598,13-Feb-2014,21,02/2014
18599,13-Feb-2014,22,02/2014
18600,13-Feb-2014,23,02/2014
18601,14-Feb-2014,0,02/2014
18602,14-Feb-2014,1,02/2014
18603,14-Feb-2014,2,02/2014
18604,14-Feb-2014,3,02/2014
18605,14-Feb-2014,4,02/2014
18606,14-Feb-2014,5,02/2014
18607,14-Feb-2014,6,02/2014
18608,14-Feb-2014,7,02/2014
18609,14-Feb-2014,8,02/2014
18610,14-Feb-2014,9,02/2014
18611,14-Feb-2014,10,02/2014
18612,14-Feb-2014,11,02/2014
18613,14-Feb-2014,12,02/2014
18614,14-Feb-2014,13,02/2014
18615,14-Feb-2014,14,02/2014
18616,14-Feb-2014,15,02/2014
18617,14-Feb-2014,16,02/2014
18618,14-Feb-2014,17,02/2014
18619,14-Feb-2014,18,02/2014
18620,14-Feb-2014,19,02/2014
18621,14-Feb-2014,20,02/2014
18622,14-Feb-2014,21,02/2014
18623,14-Feb-2014,22,02/2014
18624,14-Feb-2014,23,02/2014
18625,15-Feb-2014,0,02/2014
18626,15-Feb-2014,1,02/2014
18627,15-Feb-2014,2,02/2014
18628,15-Feb-2014,3,02/2014
18629,15-Feb-2014,4,02/2014
18630,15-Feb-2014,5,02/2014
18631,15-Feb-2014,6,02/2014
18632,15-Feb-2014,7,02/2014
18633,15-Feb-2014,8,02/2014
18634,15-Feb-2014,9,02/2014
18635,15-Feb-2014,10,02/2014
18636,15-Feb-2014,11,02/2014
18637,15-Feb-2014,12,02/2014
18638,15-Feb-2014,13,02/2014
18639,15-Feb-2014,14,02/2014
18640,15-Feb-2014,15,02/2014
18641,15-Feb-2014,16,02/2014
18642,15-Feb-2014,17,02/2014
18643,15-Feb-2014,18,02/2014
18644,15-Feb-2014,19,02/2014
18645,15-Feb-2014,20,02/2014
18646,15-Feb-2014,21,02/2014
18647,15-Feb-2014,22,02/2014
18648,15-Feb-2014,23,02/2014
18649,16-Feb-2014,0,02/2014
18650,16-Feb-2014,1,02/2014
18651,16-Feb-2014,2,02/2014
18652,16-Feb-2014,3,02/2014
18653,16-Feb-2014,4,02/2014
18654,16-Feb-2014,5,02/2014
18655,16-Feb-2014,6,02/2014
18656,16-Feb-2014,7,02/2014
18657,16-Feb-2014,8,02/2014
18658,16-Feb-2014,9,02/2014
18659,16-Feb-2014,10,02/2014
18660,16-Feb-2014,11,02/2014
18661,16-Feb-2014,12,02/2014
18662,16-Feb-2014,13,02/2014
18663,16-Feb-2014,14,02/2014
18664,16-Feb-2014,15,02/2014
18665,16-Feb-2014,16,02/2014
18666,16-Feb-2014,17,02/2014
18667,16-Feb-2014,18,02/2014
18668,16-Feb-2014,19,02/2014
18669,16-Feb-2014,20,02/2014
18670,16-Feb-2014,21,02/2014
18671,16-Feb-2014,22,02/2014
18672,16-Feb-2014,23,02/2014
18673,17-Feb-2014,0,02/2014
18674,17-Feb-2014,1,02/2014
18675,17-Feb-2014,2,02/2014
18676,17-Feb-2014,3,02/2014
18677,17-Feb-2014,4,02/2014
18678,17-Feb-2014,5,02/2014
18679,17-Feb-2014,6,02/2014
18680,17-Feb-2014,7,02/2014
18681,17-Feb-2014,8,02/2014
18682,17-Feb-2014,9,02/2014
18683,17-Feb-2014,10,02/2014
18684,17-Feb-2014,11,02/2014
18685,17-Feb-2014,12,02/2014
18686,17-Feb-2014,13,02/2014
18687,17-Feb-2014,14,02/2014
18688,17-Feb-2014,15,02/2014
18689,17-Feb-2014,16,02/2014
18690,17-Feb-2014,17,02/2014
18691,17-Feb-2014,18,02/2014
18692,17-Feb-2014,19,02/2014
18693,17-Feb-2014,20,02/2014
18694,17-Feb-2014,21,02/2014
18695,17-Feb-2014,22,02/2014
18696,17-Feb-2014,23,02/2014
18697,18-Feb-2014,0,02/2014
18698,18-Feb-2014,1,02/2014
18699,18-Feb-2014,2,02/2014
18700,18-Feb-2014,3,02/2014
18701,18-Feb-2014,4,02/2014
18702,18-Feb-2014,5,02/2014
18703,18-Feb-2014,6,02/2014
18704,18-Feb-2014,7,02/2014
18705,18-Feb-2014,8,02/2014
18706,18-Feb-2014,9,02/2014
18707,18-Feb-2014,10,02/2014
18708,18-Feb-2014,11,02/2014
18709,18-Feb-2014,12,02/2014
18710,18-Feb-2014,13,02/2014
18711,18-Feb-2014,14,02/2014
18712,18-Feb-2014,15,02/2014
18713,18-Feb-2014,16,02/2014
18714,18-Feb-2014,17,02/2014
18715,18-Feb-2014,18,02/2014
18716,18-Feb-2014,19,02/2014
18717,18-Feb-2014,20,02/2014
18718,18-Feb-2014,21,02/2014
18719,18-Feb-2014,22,02/2014
18720,18-Feb-2014,23,02/2014
18721,19-Feb-2014,0,02/2014
18722,19-Feb-2014,1,02/2014
18723,19-Feb-2014,2,02/2014
18724,19-Feb-2014,3,02/2014
18725,19-Feb-2014,4,02/2014
18726,19-Feb-2014,5,02/2014
18727,19-Feb-2014,6,02/2014
18728,19-Feb-2014,7,02/2014
18729,19-Feb-2014,8,02/2014
18730,19-Feb-2014,9,02/2014
18731,19-Feb-2014,10,02/2014
18732,19-Feb-2014,11,02/2014
18733,19-Feb-2014,12,02/2014
18734,19-Feb-2014,13,02/2014
18735,19-Feb-2014,14,02/2014
18736,19-Feb-2014,15,02/2014
18737,19-Feb-2014,16,02/2014
18738,19-Feb-2014,17,02/2014
18739,19-Feb-2014,18,02/2014
18740,19-Feb-2014,19,02/2014
18741,19-Feb-2014,20,02/2014
18742,19-Feb-2014,21,02/2014
18743,19-Feb-2014,22,02/2014
18744,19-Feb-2014,23,02/2014
18745,20-Feb-2014,0,02/2014
18746,20-Feb-2014,1,02/2014
18747,20-Feb-2014,2,02/2014
18748,20-Feb-2014,3,02/2014
18749,20-Feb-2014,4,02/2014
18750,20-Feb-2014,5,02/2014
18751,20-Feb-2014,6,02/2014
18752,20-Feb-2014,7,02/2014
18753,20-Feb-2014,8,02/2014
18754,20-Feb-2014,9,02/2014
18755,20-Feb-2014,10,02/2014
18756,20-Feb-2014,11,02/2014
18757,20-Feb-2014,12,02/2014
18758,20-Feb-2014,13,02/2014
18759,20-Feb-2014,14,02/2014
18760,20-Feb-2014,15,02/2014
18761,20-Feb-2014,16,02/2014
18762,20-Feb-2014,17,02/2014
18763,20-Feb-2014,18,02/2014
18764,20-Feb-2014,19,02/2014
18765,20-Feb-2014,20,02/2014
18766,20-Feb-2014,21,02/2014
18767,20-Feb-2014,22,02/2014
18768,20-Feb-2014,23,02/2014
18769,21-Feb-2014,0,02/2014
18770,21-Feb-2014,1,02/2014
18771,21-Feb-2014,2,02/2014
18772,21-Feb-2014,3,02/2014
18773,21-Feb-2014,4,02/2014
18774,21-Feb-2014,5,02/2014
18775,21-Feb-2014,6,02/2014
18776,21-Feb-2014,7,02/2014
18777,21-Feb-2014,8,02/2014
18778,21-Feb-2014,9,02/2014
18779,21-Feb-2014,10,02/2014
18780,21-Feb-2014,11,02/2014
18781,21-Feb-2014,12,02/2014
18782,21-Feb-2014,13,02/2014
18783,21-Feb-2014,14,02/2014
18784,21-Feb-2014,15,02/2014
18785,21-Feb-2014,16,02/2014
18786,21-Feb-2014,17,02/2014
18787,21-Feb-2014,18,02/2014
18788,21-Feb-2014,19,02/2014
18789,21-Feb-2014,20,02/2014
18790,21-Feb-2014,21,02/2014
18791,21-Feb-2014,22,02/2014
18792,21-Feb-2014,23,02/2014
18793,22-Feb-2014,0,02/2014
18794,22-Feb-2014,1,02/2014
18795,22-Feb-2014,2,02/2014
18796,22-Feb-2014,3,02/2014
18797,22-Feb-2014,4,02/2014
18798,22-Feb-2014,5,02/2014
18799,22-Feb-2014,6,02/2014
18800,22-Feb-2014,7,02/2014
18801,22-Feb-2014,8,02/2014
18802,22-Feb-2014,9,02/2014
18803,22-Feb-2014,10,02/2014
18804,22-Feb-2014,11,02/2014
18805,22-Feb-2014,12,02/2014
18806,22-Feb-2014,13,02/2014
18807,22-Feb-2014,14,02/2014
18808,22-Feb-2014,15,02/2014
18809,22-Feb-2014,16,02/2014
18810,22-Feb-2014,17,02/2014
18811,22-Feb-2014,18,02/2014
18812,22-Feb-2014,19,02/2014
18813,22-Feb-2014,20,02/2014
18814,22-Feb-2014,21,02/2014
18815,22-Feb-2014,22,02/2014
18816,22-Feb-2014,23,02/2014
18817,23-Feb-2014,0,02/2014
18818,23-Feb-2014,1,02/2014
18819,23-Feb-2014,2,02/2014
18820,23-Feb-2014,3,02/2014
18821,23-Feb-2014,4,02/2014
18822,23-Feb-2014,5,02/2014
18823,23-Feb-2014,6,02/2014
18824,23-Feb-2014,7,02/2014
18825,23-Feb-2014,8,02/2014
18826,23-Feb-2014,9,02/2014
18827,23-Feb-2014,10,02/2014
18828,23-Feb-2014,11,02/2014
18829,23-Feb-2014,12,02/2014
18830,23-Feb-2014,13,02/2014
18831,23-Feb-2014,14,02/2014
18832,23-Feb-2014,15,02/2014
18833,23-Feb-2014,16,02/2014
18834,23-Feb-2014,17,02/2014
18835,23-Feb-2014,18,02/2014
18836,23-Feb-2014,19,02/2014
18837,23-Feb-2014,20,02/2014
18838,23-Feb-2014,21,02/2014
18839,23-Feb-2014,22,02/2014
18840,23-Feb-2014,23,02/2014
18841,24-Feb-2014,0,02/2014
18842,24-Feb-2014,1,02/2014
18843,24-Feb-2014,2,02/2014
18844,24-Feb-2014,3,02/2014
18845,24-Feb-2014,4,02/2014
18846,24-Feb-2014,5,02/2014
18847,24-Feb-2014,6,02/2014
18848,24-Feb-2014,7,02/2014
18849,24-Feb-2014,8,02/2014
18850,24-Feb-2014,9,02/2014
18851,24-Feb-2014,10,02/2014
18852,24-Feb-2014,11,02/2014
18853,24-Feb-2014,12,02/2014
18854,24-Feb-2014,13,02/2014
18855,24-Feb-2014,14,02/2014
18856,24-Feb-2014,15,02/2014
18857,24-Feb-2014,16,02/2014
18858,24-Feb-2014,17,02/2014
18859,24-Feb-2014,18,02/2014
18860,24-Feb-2014,19,02/2014
18861,24-Feb-2014,20,02/2014
18862,24-Feb-2014,21,02/2014
18863,24-Feb-2014,22,02/2014
18864,24-Feb-2014,23,02/2014
18865,25-Feb-2014,0,02/2014
18866,25-Feb-2014,1,02/2014
18867,25-Feb-2014,2,02/2014
18868,25-Feb-2014,3,02/2014
18869,25-Feb-2014,4,02/2014
18870,25-Feb-2014,5,02/2014
18871,25-Feb-2014,6,02/2014
18872,25-Feb-2014,7,02/2014
18873,25-Feb-2014,8,02/2014
18874,25-Feb-2014,9,02/2014
18875,25-Feb-2014,10,02/2014
18876,25-Feb-2014,11,02/2014
18877,25-Feb-2014,12,02/2014
18878,25-Feb-2014,13,02/2014
18879,25-Feb-2014,14,02/2014
18880,25-Feb-2014,15,02/2014
18881,25-Feb-2014,16,02/2014
18882,25-Feb-2014,17,02/2014
18883,25-Feb-2014,18,02/2014
18884,25-Feb-2014,19,02/2014
18885,25-Feb-2014,20,02/2014
18886,25-Feb-2014,21,02/2014
18887,25-Feb-2014,22,02/2014
18888,25-Feb-2014,23,02/2014
18889,26-Feb-2014,0,02/2014
18890,26-Feb-2014,1,02/2014
18891,26-Feb-2014,2,02/2014
18892,26-Feb-2014,3,02/2014
18893,26-Feb-2014,4,02/2014
18894,26-Feb-2014,5,02/2014
18895,26-Feb-2014,6,02/2014
18896,26-Feb-2014,7,02/2014
18897,26-Feb-2014,8,02/2014
18898,26-Feb-2014,9,02/2014
18899,26-Feb-2014,10,02/2014
18900,26-Feb-2014,11,02/2014
18901,26-Feb-2014,12,02/2014
18902,26-Feb-2014,13,02/2014
18903,26-Feb-2014,14,02/2014
18904,26-Feb-2014,15,02/2014
18905,26-Feb-2014,16,02/2014
18906,26-Feb-2014,17,02/2014
18907,26-Feb-2014,18,02/2014
18908,26-Feb-2014,19,02/2014
18909,26-Feb-2014,20,02/2014
18910,26-Feb-2014,21,02/2014
18911,26-Feb-2014,22,02/2014
18912,26-Feb-2014,23,02/2014
18913,27-Feb-2014,0,02/2014
18914,27-Feb-2014,1,02/2014
18915,27-Feb-2014,2,02/2014
18916,27-Feb-2014,3,02/2014
18917,27-Feb-2014,4,02/2014
18918,27-Feb-2014,5,02/2014
18919,27-Feb-2014,6,02/2014
18920,27-Feb-2014,7,02/2014
18921,27-Feb-2014,8,02/2014
18922,27-Feb-2014,9,02/2014
18923,27-Feb-2014,10,02/2014
18924,27-Feb-2014,11,02/2014
18925,27-Feb-2014,12,02/2014
18926,27-Feb-2014,13,02/2014
18927,27-Feb-2014,14,02/2014
18928,27-Feb-2014,15,02/2014
18929,27-Feb-2014,16,02/2014
18930,27-Feb-2014,17,02/2014
18931,27-Feb-2014,18,02/2014
18932,27-Feb-2014,19,02/2014
18933,27-Feb-2014,20,02/2014
18934,27-Feb-2014,21,02/2014
18935,27-Feb-2014,22,02/2014
18936,27-Feb-2014,23,02/2014
18937,28-Feb-2014,0,02/2014
18938,28-Feb-2014,1,02/2014
18939,28-Feb-2014,2,02/2014
18940,28-Feb-2014,3,02/2014
18941,28-Feb-2014,4,02/2014
18942,28-Feb-2014,5,02/2014
18943,28-Feb-2014,6,02/2014
18944,28-Feb-2014,7,02/2014
18945,28-Feb-2014,8,02/2014
18946,28-Feb-2014,9,02/2014
18947,28-Feb-2014,10,02/2014
18948,28-Feb-2014,11,02/2014
18949,28-Feb-2014,12,02/2014
18950,28-Feb-2014,13,02/2014
18951,28-Feb-2014,14,02/2014
18952,28-Feb-2014,15,02/2014
18953,28-Feb-2014,16,02/2014
18954,28-Feb-2014,17,02/2014
18955,28-Feb-2014,18,02/2014
18956,28-Feb-2014,19,02/2014
18957,28-Feb-2014,20,02/2014
18958,28-Feb-2014,21,02/2014
18959,28-Feb-2014,22,02/2014
18960,28-Feb-2014,23,02/2014
18961,1-Mar-2014,0,03/2014
18962,1-Mar-2014,1,03/2014
18963,1-Mar-2014,2,03/2014
18964,1-Mar-2014,3,03/2014
18965,1-Mar-2014,4,03/2014
18966,1-Mar-2014,5,03/2014
18967,1-Mar-2014,6,03/2014
18968,1-Mar-2014,7,03/2014
18969,1-Mar-2014,8,03/2014
18970,1-Mar-2014,9,03/2014
18971,1-Mar-2014,10,03/2014
18972,1-Mar-2014,11,03/2014
18973,1-Mar-2014,12,03/2014
18974,1-Mar-2014,13,03/2014
18975,1-Mar-2014,14,03/2014
18976,1-Mar-2014,15,03/2014
18977,1-Mar-2014,16,03/2014
18978,1-Mar-2014,17,03/2014
18979,1-Mar-2014,18,03/2014
18980,1-Mar-2014,19,03/2014
18981,1-Mar-2014,20,03/2014
18982,1-Mar-2014,21,03/2014
18983,1-Mar-2014,22,03/2014
18984,1-Mar-2014,23,03/2014
18985,2-Mar-2014,0,03/2014
18986,2-Mar-2014,1,03/2014
18987,2-Mar-2014,2,03/2014
18988,2-Mar-2014,3,03/2014
18989,2-Mar-2014,4,03/2014
18990,2-Mar-2014,5,03/2014
18991,2-Mar-2014,6,03/2014
18992,2-Mar-2014,7,03/2014
18993,2-Mar-2014,8,03/2014
18994,2-Mar-2014,9,03/2014
18995,2-Mar-2014,10,03/2014
18996,2-Mar-2014,11,03/2014
18997,2-Mar-2014,12,03/2014
18998,2-Mar-2014,13,03/2014
18999,2-Mar-2014,14,03/2014
19000,2-Mar-2014,15,03/2014
19001,2-Mar-2014,16,03/2014
19002,2-Mar-2014,17,03/2014
19003,2-Mar-2014,18,03/2014
19004,2-Mar-2014,19,03/2014
19005,2-Mar-2014,20,03/2014
19006,2-Mar-2014,21,03/2014
19007,2-Mar-2014,22,03/2014
19008,2-Mar-2014,23,03/2014
19009,3-Mar-2014,0,03/2014
19010,3-Mar-2014,1,03/2014
19011,3-Mar-2014,2,03/2014
19012,3-Mar-2014,3,03/2014
19013,3-Mar-2014,4,03/2014
